n_estimators,max_depth,min_leaf,threshold,precision,recall,f1,TP,FP,FN,TN
300,5,1,0.52,0.6148148148148148,0.8383838383838383,0.7094017094017093,83,52,16,229
300,5,1,0.54,0.6228070175438597,0.7171717171717171,0.6666666666666667,71,43,28,238
300,5,1,0.56,0.6823529411764706,0.5858585858585859,0.6304347826086957,58,27,41,254
300,5,1,0.58,0.734375,0.47474747474747475,0.5766871165644173,47,17,52,264
300,5,1,0.6,0.7959183673469388,0.3939393939393939,0.5270270270270271,39,10,60,271
300,5,1,0.62,0.8,0.32323232323232326,0.460431654676259,32,8,67,273
300,5,1,0.64,0.896551724137931,0.26262626262626265,0.40625000000000006,26,3,73,278
300,5,1,0.66,0.9375,0.15151515151515152,0.2608695652173913,15,1,84,280
300,5,1,0.68,1.0,0.06060606060606061,0.1142857142857143,6,0,93,281
300,5,1,0.7,1.0,0.010101010101010102,0.02,1,0,98,281
300,5,1,0.72,0.0,0.0,0.0,0,0,99,281
300,5,1,0.74,0.0,0.0,0.0,0,0,99,281
300,5,1,0.76,0.0,0.0,0.0,0,0,99,281
300,5,1,0.78,0.0,0.0,0.0,0,0,99,281
300,5,1,0.8,0.0,0.0,0.0,0,0,99,281
300,5,5,0.2,0.26975476839237056,1.0,0.424892703862661,99,268,0,13
300,5,5,0.22,0.2742382271468144,1.0,0.4304347826086956,99,262,0,19
300,5,5,0.24,0.27887323943661974,1.0,0.43612334801762115,99,256,0,25
300,5,5,0.26,0.2886297376093295,1.0,0.44796380090497745,99,244,0,37
300,5,5,0.28,0.3113207547169811,1.0,0.4748201438848921,99,219,0,62
300,5,5,0.3,0.32459016393442625,1.0,0.49009900990099015,99,206,0,75
300,5,5,0.32,0.339041095890411,1.0,0.5063938618925831,99,193,0,88
300,5,5,0.34,0.3498233215547703,1.0,0.5183246073298429,99,184,0,97
300,5,5,0.36,0.3626373626373626,1.0,0.532258064516129,99,174,0,107
300,5,5,0.38,0.39285714285714285,1.0,0.5641025641025641,99,153,0,128
300,5,5,0.4,0.4125,1.0,0.5840707964601769,99,141,0,140
300,5,5,0.42,0.4342105263157895,1.0,0.6055045871559633,99,129,0,152
300,5,5,0.44,0.46261682242990654,1.0,0.6325878594249201,99,115,0,166
300,5,5,0.46,0.5051020408163265,1.0,0.6711864406779661,99,97,0,184
300,5,5,0.48,0.5333333333333333,0.9696969696969697,0.6881720430107527,96,84,3,197
300,5,5,0.5,0.5714285714285714,0.9292929292929293,0.7076923076923076,92,69,7,212
300,5,5,0.52,0.6029411764705882,0.8282828282828283,0.6978723404255318,82,54,17,227
300,5,5,0.54,0.6153846153846154,0.7272727272727273,0.6666666666666667,72,45,27,236
300,5,5,0.56,0.6593406593406593,0.6060606060606061,0.631578947368421,60,31,39,250
300,5,5,0.58,0.746031746031746,0.47474747474747475,0.5802469135802469,47,16,52,265
300,5,5,0.6,0.7659574468085106,0.36363636363636365,0.4931506849315069,36,11,63,270
300,5,5,0.62,0.8048780487804879,0.3333333333333333,0.4714285714285715,33,8,66,273
300,5,5,0.64,0.8518518518518519,0.23232323232323232,0.36507936507936506,23,4,76,277
300,5,5,0.66,0.9166666666666666,0.1111111111111111,0.1981981981981982,11,1,88,280
300,5,5,0.68,1.0,0.04040404040404041,0.07766990291262137,4,0,95,281
300,5,5,0.7,0.0,0.0,0.0,0,0,99,281
300,5,5,0.72,0.0,0.0,0.0,0,0,99,281
300,5,5,0.74,0.0,0.0,0.0,0,0,99,281
300,5,5,0.76,0.0,0.0,0.0,0,0,99,281
300,5,5,0.78,0.0,0.0,0.0,0,0,99,281
300,5,5,0.8,0.0,0.0,0.0,0,0,99,281
300,5,10,0.2,0.26541554959785524,1.0,0.41949152542372886,99,274,0,7
300,5,10,0.22,0.26902173913043476,1.0,0.4239828693790149,99,269,0,12
300,5,10,0.24,0.275,1.0,0.4313725490196079,99,261,0,20
300,5,10,0.26,0.28125,1.0,0.43902439024390244,99,253,0,28
300,5,10,0.28,0.2964071856287425,1.0,0.4572748267898384,99,235,0,46
300,5,10,0.3,0.31329113924050633,1.0,0.47710843373493983,99,217,0,64
300,5,10,0.32,0.3333333333333333,1.0,0.5,99,198,0,83
300,5,10,0.34,0.3378839590443686,1.0,0.5051020408163265,99,194,0,87
300,5,10,0.36,0.35611510791366907,1.0,0.5251989389920424,99,179,0,102
300,5,10,0.38,0.38823529411764707,1.0,0.5593220338983051,99,156,0,125
300,5,10,0.4,0.4090909090909091,1.0,0.5806451612903226,99,143,0,138
300,5,10,0.42,0.43612334801762115,1.0,0.607361963190184,99,128,0,153
300,5,10,0.44,0.47368421052631576,1.0,0.6428571428571429,99,110,0,171
300,5,10,0.46,0.5051020408163265,1.0,0.6711864406779661,99,97,0,184
300,5,10,0.48,0.5371428571428571,0.9494949494949495,0.6861313868613138,94,81,5,200
300,5,10,0.5,0.5816993464052288,0.898989898989899,0.7063492063492065,89,64,10,217
300,5,10,0.52,0.6102941176470589,0.8383838383838383,0.7063829787234043,83,53,16,228
300,5,10,0.54,0.6610169491525424,0.7878787878787878,0.7188940092165897,78,40,21,241
300,5,10,0.56,0.6777777777777778,0.6161616161616161,0.6455026455026455,61,29,38,252
300,5,10,0.58,0.7741935483870968,0.48484848484848486,0.5962732919254659,48,14,51,267
300,5,10,0.6,0.78,0.3939393939393939,0.5234899328859061,39,11,60,270
300,5,10,0.62,0.7948717948717948,0.31313131313131315,0.44927536231884063,31,8,68,273
300,5,10,0.64,0.84,0.21212121212121213,0.33870967741935487,21,4,78,277
300,5,10,0.66,0.9,0.09090909090909091,0.16513761467889906,9,1,90,280
300,5,10,0.68,1.0,0.010101010101010102,0.02,1,0,98,281
300,5,10,0.7,0.0,0.0,0.0,0,0,99,281
300,5,10,0.72,0.0,0.0,0.0,0,0,99,281
300,5,10,0.74,0.0,0.0,0.0,0,0,99,281
300,5,10,0.76,0.0,0.0,0.0,0,0,99,281
300,5,10,0.78,0.0,0.0,0.0,0,0,99,281
300,5,10,0.8,0.0,0.0,0.0,0,0,99,281
300,10,1,0.2,0.35106382978723405,1.0,0.5196850393700788,99,183,0,98
300,10,1,0.22,0.3680297397769517,1.0,0.5380434782608696,99,170,0,111
300,10,1,0.24,0.38823529411764707,1.0,0.5593220338983051,99,156,0,125
300,10,1,0.26,0.4083333333333333,0.98989898989899,0.5781710914454278,98,142,1,139
300,10,1,0.28,0.43946188340807174,0.98989898989899,0.608695652173913,98,125,1,156
300,10,1,0.3,0.4537037037037037,0.98989898989899,0.6222222222222221,98,118,1,163
300,10,1,0.32,0.47804878048780486,0.98989898989899,0.6447368421052632,98,107,1,174
300,10,1,0.34,0.5159574468085106,0.9797979797979798,0.6759581881533101,97,91,2,190
300,10,1,0.36,0.5359116022099447,0.9797979797979798,0.6928571428571428,97,84,2,197
300,10,1,0.38,0.5647058823529412,0.9696969696969697,0.7137546468401487,96,74,3,207
300,10,1,0.4,0.59375,0.9595959595959596,0.7335907335907336,95,65,4,216
300,10,1,0.42,0.6351351351351351,0.9494949494949495,0.7611336032388665,94,54,5,227
300,10,1,0.44,0.6618705035971223,0.9292929292929293,0.7731092436974789,92,47,7,234
300,10,1,0.46,0.6991869918699187,0.8686868686868687,0.7747747747747749,86,37,13,244
300,10,1,0.48,0.7327586206896551,0.8585858585858586,0.7906976744186046,85,31,14,250
300,10,1,0.5,0.7407407407407407,0.8080808080808081,0.7729468599033815,80,28,19,253
300,10,1,0.52,0.75,0.7878787878787878,0.7684729064039408,78,26,21,255
300,10,1,0.54,0.7684210526315789,0.7373737373737373,0.7525773195876289,73,22,26,259
300,10,1,0.56,0.7752808988764045,0.696969696969697,0.7340425531914893,69,20,30,261
300,10,1,0.58,0.7792207792207793,0.6060606060606061,0.6818181818181818,60,17,39,264
300,10,1,0.6,0.7692307692307693,0.5050505050505051,0.6097560975609756,50,15,49,266
300,10,1,0.62,0.7678571428571429,0.43434343434343436,0.5548387096774193,43,13,56,268
300,10,1,0.64,0.8085106382978723,0.3838383838383838,0.5205479452054794,38,9,61,272
300,10,1,0.66,0.8857142857142857,0.31313131313131315,0.4626865671641791,31,4,68,277
300,10,1,0.68,0.8857142857142857,0.31313131313131315,0.4626865671641791,31,4,68,277
300,10,1,0.7,0.8846153846153846,0.23232323232323232,0.368,23,3,76,278
300,10,1,0.72,0.9047619047619048,0.1919191919191919,0.31666666666666665,19,2,80,279
300,10,1,0.74,0.9333333333333333,0.1414141414141414,0.24561403508771928,14,1,85,280
300,10,1,0.76,1.0,0.09090909090909091,0.16666666666666669,9,0,90,281
300,10,1,0.78,1.0,0.0707070707070707,0.1320754716981132,7,0,92,281
300,10,1,0.8,1.0,0.030303030303030304,0.05882352941176471,3,0,96,281
300,10,5,0.2,0.3046153846153846,1.0,0.46698113207547176,99,226,0,55
300,10,5,0.22,0.3173076923076923,1.0,0.4817518248175182,99,213,0,68
300,10,5,0.24,0.32781456953642385,1.0,0.4937655860349127,99,203,0,78
300,10,5,0.26,0.34494773519163763,1.0,0.5129533678756476,99,188,0,93
300,10,5,0.28,0.358695652173913,1.0,0.5279999999999999,99,177,0,104
300,10,5,0.3,0.3793103448275862,1.0,0.5499999999999999,99,162,0,119
300,10,5,0.32,0.39759036144578314,1.0,0.5689655172413793,99,150,0,131
300,10,5,0.34,0.4177215189873418,1.0,0.5892857142857143,99,138,0,143
300,10,5,0.36,0.45,1.0,0.6206896551724138,99,121,0,160
300,10,5,0.38,0.49,0.98989898989899,0.6555183946488294,98,102,1,179
300,10,5,0.4,0.5268817204301075,0.98989898989899,0.687719298245614,98,88,1,193
300,10,5,0.42,0.5542857142857143,0.9797979797979798,0.708029197080292,97,78,2,203
300,10,5,0.44,0.573170731707317,0.9494949494949495,0.7148288973384029,94,70,5,211
300,10,5,0.46,0.5923566878980892,0.9393939393939394,0.7265625,93,64,6,217
300,10,5,0.48,0.6153846153846154,0.8888888888888888,0.7272727272727274,88,55,11,226
300,10,5,0.5,0.6640625,0.8585858585858586,0.748898678414097,85,43,14,238
300,10,5,0.52,0.7079646017699115,0.8080808080808081,0.7547169811320754,80,33,19,248
300,10,5,0.54,0.7326732673267327,0.7474747474747475,0.74,74,27,25,254
300,10,5,0.56,0.7340425531914894,0.696969696969697,0.7150259067357513,69,25,30,256
300,10,5,0.58,0.7625,0.6161616161616161,0.6815642458100558,61,19,38,262
300,10,5,0.6,0.7647058823529411,0.5252525252525253,0.6227544910179641,52,16,47,265
300,10,5,0.62,0.7586206896551724,0.4444444444444444,0.5605095541401274,44,14,55,267
300,10,5,0.64,0.7555555555555555,0.3434343434343434,0.47222222222222215,34,11,65,270
300,10,5,0.66,0.8529411764705882,0.29292929292929293,0.43609022556390975,29,5,70,276
300,10,5,0.68,0.8888888888888888,0.24242424242424243,0.38095238095238093,24,3,75,278
300,10,5,0.7,0.9,0.18181818181818182,0.3025210084033613,18,2,81,279
300,10,5,0.72,0.9166666666666666,0.1111111111111111,0.1981981981981982,11,1,88,280
300,10,5,0.74,1.0,0.08080808080808081,0.14953271028037382,8,0,91,281
300,10,5,0.76,1.0,0.030303030303030304,0.05882352941176471,3,0,96,281
300,10,5,0.78,1.0,0.030303030303030304,0.05882352941176471,3,0,96,281
300,10,5,0.8,1.0,0.020202020202020204,0.03960396039603961,2,0,97,281
300,10,10,0.2,0.29464285714285715,1.0,0.4551724137931034,99,237,0,44
300,10,10,0.22,0.30745341614906835,1.0,0.4703087885985749,99,223,0,58
300,10,10,0.24,0.3183279742765273,1.0,0.48292682926829267,99,212,0,69
300,10,10,0.26,0.3256578947368421,1.0,0.49131513647642683,99,205,0,76
300,10,10,0.28,0.3333333333333333,1.0,0.5,99,198,0,83
300,10,10,0.3,0.3485915492957746,1.0,0.5169712793733682,99,185,0,96
300,10,10,0.32,0.3694029850746269,1.0,0.5395095367847412,99,169,0,112
300,10,10,0.34,0.38976377952755903,1.0,0.5609065155807366,99,155,0,126
300,10,10,0.36,0.4107883817427386,1.0,0.5823529411764706,99,142,0,139
300,10,10,0.38,0.4479638009049774,1.0,0.61875,99,122,0,159
300,10,10,0.4,0.48058252427184467,1.0,0.6491803278688525,99,107,0,174
300,10,10,0.42,0.5,0.98989898989899,0.6644067796610169,98,98,1,183
300,10,10,0.44,0.5245901639344263,0.9696969696969697,0.6808510638297871,96,87,3,194
300,10,10,0.46,0.5562130177514792,0.9494949494949495,0.7014925373134329,94,75,5,206
300,10,10,0.48,0.5909090909090909,0.9191919191919192,0.7193675889328064,91,63,8,218
300,10,10,0.5,0.6323529411764706,0.8686868686868687,0.7319148936170213,86,50,13,231
300,10,10,0.52,0.6693548387096774,0.8383838383838383,0.7443946188340806,83,41,16,240
300,10,10,0.54,0.6902654867256637,0.7878787878787878,0.7358490566037735,78,35,21,246
300,10,10,0.56,0.7474747474747475,0.7474747474747475,0.7474747474747475,74,25,25,256
300,10,10,0.58,0.7530864197530864,0.6161616161616161,0.6777777777777777,61,20,38,261
300,10,10,0.6,0.7794117647058824,0.5353535353535354,0.6347305389221557,53,15,46,266
300,10,10,0.62,0.7894736842105263,0.45454545454545453,0.5769230769230769,45,12,54,269
300,10,10,0.64,0.8372093023255814,0.36363636363636365,0.5070422535211268,36,7,63,274
300,10,10,0.66,0.8275862068965517,0.24242424242424243,0.37499999999999994,24,5,75,276
300,10,10,0.68,0.9047619047619048,0.1919191919191919,0.31666666666666665,19,2,80,279
300,10,10,0.7,0.8333333333333334,0.10101010101010101,0.1801801801801802,10,2,89,279
300,10,10,0.72,1.0,0.0707070707070707,0.1320754716981132,7,0,92,281
300,10,10,0.74,1.0,0.010101010101010102,0.02,1,0,98,281
300,10,10,0.76,1.0,0.010101010101010102,0.02,1,0,98,281
300,10,10,0.78,0.0,0.0,0.0,0,0,99,281
300,10,10,0.8,0.0,0.0,0.0,0,0,99,281
